source,Date,incid_est,t,country_name,country,incid_conf,cum_incid,cum_est_incid
EGY,2020-03-24,42.51,2020-03-24,Egypt,EGY,36,402,404.32
EGY,2020-03-25,47.94,2020-03-25,Egypt,EGY,54,456,452.26
EGY,2020-03-26,46.11,2020-03-26,Egypt,EGY,39,495,498.37
EGY,2020-03-27,39.79,2020-03-27,Egypt,EGY,41,536,538.16
EGY,2020-03-28,34.7,2020-03-28,Egypt,EGY,40,576,572.86
EGY,2020-03-29,36.08,2020-03-29,Egypt,EGY,33,609,608.9399999999999
EGY,2020-03-30,44.77,2020-03-30,Egypt,EGY,47,656,653.71
EGY,2020-03-31,57.84,2020-03-31,Egypt,EGY,54,710,711.55
EGY,2020-04-01,72.13,2020-04-01,Egypt,EGY,69,779,783.68
EGY,2020-04-02,85.51,2020-04-02,Egypt,EGY,86,865,869.19
EGY,2020-04-03,97.51,2020-04-03,Egypt,EGY,120,985,966.7
EGY,2020-04-04,107.92,2020-04-04,Egypt,EGY,85,1070,1074.6200000000001
EGY,2020-04-05,116.5,2020-04-05,Egypt,EGY,103,1173,1191.1200000000001
EGY,2020-04-06,122.73,2020-04-06,Egypt,EGY,149,1322,1313.85
EGY,2020-04-07,126.03,2020-04-07,Egypt,EGY,128,1450,1439.88
EGY,2020-04-08,126.06,2020-04-08,Egypt,EGY,110,1560,1565.94
EGY,2020-04-09,123.98,2020-04-09,Egypt,EGY,139,1699,1689.92
EGY,2020-04-10,121.96,2020-04-10,Egypt,EGY,95,1794,1811.88
EGY,2020-04-11,122.19,2020-04-11,Egypt,EGY,145,1939,1934.07
EGY,2020-04-12,126.13,2020-04-12,Egypt,EGY,126,2065,2060.2
EGY,2020-04-13,134.35,2020-04-13,Egypt,EGY,125,2190,2194.55
EGY,2020-04-14,147.27,2020-04-14,Egypt,EGY,160,2350,2341.82
EGY,2020-04-15,163.11,2020-04-15,Egypt,EGY,155,2505,2504.93
EGY,2020-04-16,174.83,2020-04-16,Egypt,EGY,168,2673,2679.76
EGY,2020-04-17,173.94,2020-04-17,Egypt,EGY,171,2844,2853.7
EGY,2020-04-18,157.04,2020-04-18,Egypt,EGY,188,3032,3010.7400000000002
EGY,2020-04-19,145.62,2020-04-19,Egypt,EGY,112,3144,3156.36
EGY,2020-04-20,174.25,2020-04-20,Egypt,EGY,189,3333,3330.61
ERI,2020-01-22,0,2020-01-22,Eritrea,ERI,0,0,0
ERI,2020-01-23,0,2020-01-23,Eritrea,ERI,0,0,0
ERI,2020-01-24,0,2020-01-24,Eritrea,ERI,0,0,0
ERI,2020-01-25,0,2020-01-25,Eritrea,ERI,0,0,0
ERI,2020-01-26,0,2020-01-26,Eritrea,ERI,0,0,0
ERI,2020-01-27,0,2020-01-27,Eritrea,ERI,0,0,0
ERI,2020-01-28,0,2020-01-28,Eritrea,ERI,0,0,0
ERI,2020-01-29,0,2020-01-29,Eritrea,ERI,0,0,0
ERI,2020-01-30,0,2020-01-30,Eritrea,ERI,0,0,0
ERI,2020-01-31,0,2020-01-31,Eritrea,ERI,0,0,0
ERI,2020-02-01,0,2020-02-01,Eritrea,ERI,0,0,0
ERI,2020-02-02,0,2020-02-02,Eritrea,ERI,0,0,0
ERI,2020-02-03,0,2020-02-03,Eritrea,ERI,0,0,0
ERI,2020-02-04,0,2020-02-04,Eritrea,ERI,0,0,0
ERI,2020-02-05,0,2020-02-05,Eritrea,ERI,0,0,0
ERI,2020-02-06,0,2020-02-06,Eritrea,ERI,0,0,0
ERI,2020-02-07,0,2020-02-07,Eritrea,ERI,0,0,0
ERI,2020-02-08,0,2020-02-08,Eritrea,ERI,0,0,0
ERI,2020-02-09,0,2020-02-09,Eritrea,ERI,0,0,0
ERI,2020-02-10,0,2020-02-10,Eritrea,ERI,0,0,0
ERI,2020-02-11,0,2020-02-11,Eritrea,ERI,0,0,0
ERI,2020-02-12,0,2020-02-12,Eritrea,ERI,0,0,0
ERI,2020-02-13,0,2020-02-13,Eritrea,ERI,0,0,0
ERI,2020-02-14,0,2020-02-14,Eritrea,ERI,0,0,0
ERI,2020-02-15,0,2020-02-15,Eritrea,ERI,0,0,0
ERI,2020-02-16,0,2020-02-16,Eritrea,ERI,0,0,0
ERI,2020-02-17,0,2020-02-17,Eritrea,ERI,0,0,0
ERI,2020-02-18,0,2020-02-18,Eritrea,ERI,0,0,0
ERI,2020-02-19,0,2020-02-19,Eritrea,ERI,0,0,0
ERI,2020-02-20,0,2020-02-20,Eritrea,ERI,0,0,0
ERI,2020-02-21,0,2020-02-21,Eritrea,ERI,0,0,0
ERI,2020-02-22,0,2020-02-22,Eritrea,ERI,0,0,0
ERI,2020-02-23,0,2020-02-23,Eritrea,ERI,0,0,0
ERI,2020-02-24,0,2020-02-24,Eritrea,ERI,0,0,0
ERI,2020-02-25,0,2020-02-25,Eritrea,ERI,0,0,0
ERI,2020-02-26,0,2020-02-26,Eritrea,ERI,0,0,0
ERI,2020-02-27,0,2020-02-27,Eritrea,ERI,0,0,0
ERI,2020-02-28,0,2020-02-28,Eritrea,ERI,0,0,0
ERI,2020-02-29,0,2020-02-29,Eritrea,ERI,0,0,0
ERI,2020-03-01,0,2020-03-01,Eritrea,ERI,0,0,0
ERI,2020-03-02,0,2020-03-02,Eritrea,ERI,0,0,0
ERI,2020-03-03,0,2020-03-03,Eritrea,ERI,0,0,0
ERI,2020-03-04,0,2020-03-04,Eritrea,ERI,0,0,0
ERI,2020-03-05,0,2020-03-05,Eritrea,ERI,0,0,0
ERI,2020-03-06,0,2020-03-06,Eritrea,ERI,0,0,0
ERI,2020-03-07,0,2020-03-07,Eritrea,ERI,0,0,0
ERI,2020-03-08,0,2020-03-08,Eritrea,ERI,0,0,0
ERI,2020-03-09,0,2020-03-09,Eritrea,ERI,0,0,0
ERI,2020-03-10,0,2020-03-10,Eritrea,ERI,0,0,0
ERI,2020-03-11,0,2020-03-11,Eritrea,ERI,0,0,0
ERI,2020-03-12,0,2020-03-12,Eritrea,ERI,0,0,0
ERI,2020-03-13,0,2020-03-13,Eritrea,ERI,0,0,0
ERI,2020-03-14,0,2020-03-14,Eritrea,ERI,0,0,0
ERI,2020-03-15,0.01,2020-03-15,Eritrea,ERI,0,0,0.01
ERI,2020-03-16,0.02,2020-03-16,Eritrea,ERI,0,0,0.03
ERI,2020-03-17,0.04,2020-03-17,Eritrea,ERI,0,0,0.07
ERI,2020-03-18,0.05,2020-03-18,Eritrea,ERI,0,0,0.12000000000000001
ERI,2020-03-19,0.05,2020-03-19,Eritrea,ERI,0,0,0.17
ERI,2020-03-20,0.06,2020-03-20,Eritrea,ERI,0,0,0.23
ERI,2020-03-21,0.13,2020-03-21,Eritrea,ERI,1,1,0.36
ERI,2020-03-22,0.3,2020-03-22,Eritrea,ERI,0,1,0.66
ERI,2020-03-23,0.58,2020-03-23,Eritrea,ERI,0,1,1.24
ERI,2020-03-24,0.92,2020-03-24,Eritrea,ERI,0,1,2.16
ERI,2020-03-25,1.22,2020-03-25,Eritrea,ERI,3,4,3.38
ERI,2020-03-26,1.43,2020-03-26,Eritrea,ERI,2,6,4.81
ERI,2020-03-27,1.58,2020-03-27,Eritrea,ERI,0,6,6.39
ERI,2020-03-28,1.71,2020-03-28,Eritrea,ERI,0,6,8.1
ERI,2020-03-29,1.87,2020-03-29,Eritrea,ERI,6,12,9.97
ERI,2020-03-30,2.1,2020-03-30,Eritrea,ERI,0,12,12.07
ERI,2020-03-31,2.39,2020-03-31,Eritrea,ERI,3,15,14.46
ERI,2020-04-01,2.74,2020-04-01,Eritrea,ERI,0,15,17.2
ERI,2020-04-02,3.11,2020-04-02,Eritrea,ERI,7,22,20.31
ERI,2020-04-03,3.31,2020-04-03,Eritrea,ERI,0,22,23.62
ERI,2020-04-04,3.17,2020-04-04,Eritrea,ERI,7,29,26.79
ERI,2020-04-05,2.6,2020-04-05,Eritrea,ERI,0,29,29.39
ERI,2020-04-06,1.78,2020-04-06,Eritrea,ERI,2,31,31.17
ERI,2020-04-07,1,2020-04-07,Eritrea,ERI,0,31,32.17
ERI,2020-04-08,0.52,2020-04-08,Eritrea,ERI,2,33,32.69
ERI,2020-04-09,0.34,2020-04-09,Eritrea,ERI,0,33,33.03
ERI,2020-04-10,0.32,2020-04-10,Eritrea,ERI,1,34,33.35
ERI,2020-04-11,0.32,2020-04-11,Eritrea,ERI,0,34,33.67
ERI,2020-04-12,0.26,2020-04-12,Eritrea,ERI,0,34,33.93
ERI,2020-04-13,0.21,2020-04-13,Eritrea,ERI,0,34,34.14
ERI,2020-04-14,0.22,2020-04-14,Eritrea,ERI,0,34,34.36
ERI,2020-04-15,0.34,2020-04-15,Eritrea,ERI,1,35,34.7
ERI,2020-04-16,0.57,2020-04-16,Eritrea,ERI,0,35,35.27
ERI,2020-04-17,0.9,2020-04-17,Eritrea,ERI,0,35,36.17
ERI,2020-04-18,1.29,2020-04-18,Eritrea,ERI,4,39,37.46
ERI,2020-04-19,1.39,2020-04-19,Eritrea,ERI,0,39,38.85
ERI,2020-04-20,0.72,2020-04-20,Eritrea,ERI,0,39,39.57
ESH,2020-01-22,0,2020-01-22,Western Sahara,ESH,0,0,0
ESH,2020-01-23,0,2020-01-23,Western Sahara,ESH,0,0,0
ESH,2020-01-24,0,2020-01-24,Western Sahara,ESH,0,0,0
ESH,2020-01-25,0,2020-01-25,Western Sahara,ESH,0,0,0
ESH,2020-01-26,0,2020-01-26,Western Sahara,ESH,0,0,0
ESH,2020-01-27,0,2020-01-27,Western Sahara,ESH,0,0,0
ESH,2020-01-28,0,2020-01-28,Western Sahara,ESH,0,0,0
ESH,2020-01-29,0,2020-01-29,Western Sahara,ESH,0,0,0
ESH,2020-01-30,0,2020-01-30,Western Sahara,ESH,0,0,0
ESH,2020-01-31,0,2020-01-31,Western Sahara,ESH,0,0,0
ESH,2020-02-01,0,2020-02-01,Western Sahara,ESH,0,0,0
ESH,2020-02-02,0,2020-02-02,Western Sahara,ESH,0,0,0
ESH,2020-02-03,0,2020-02-03,Western Sahara,ESH,0,0,0
ESH,2020-02-04,0,2020-02-04,Western Sahara,ESH,0,0,0
ESH,2020-02-05,0,2020-02-05,Western Sahara,ESH,0,0,0
ESH,2020-02-06,0,2020-02-06,Western Sahara,ESH,0,0,0
ESH,2020-02-07,0,2020-02-07,Western Sahara,ESH,0,0,0
ESH,2020-02-08,0,2020-02-08,Western Sahara,ESH,0,0,0
ESH,2020-02-09,0,2020-02-09,Western Sahara,ESH,0,0,0
ESH,2020-02-10,0,2020-02-10,Western Sahara,ESH,0,0,0
ESH,2020-02-11,0,2020-02-11,Western Sahara,ESH,0,0,0
ESH,2020-02-12,0,2020-02-12,Western Sahara,ESH,0,0,0
ESH,2020-02-13,0,2020-02-13,Western Sahara,ESH,0,0,0
ESH,2020-02-14,0,2020-02-14,Western Sahara,ESH,0,0,0
ESH,2020-02-15,0,2020-02-15,Western Sahara,ESH,0,0,0
ESH,2020-02-16,0,2020-02-16,Western Sahara,ESH,0,0,0
ESH,2020-02-17,0,2020-02-17,Western Sahara,ESH,0,0,0
ESH,2020-02-18,0,2020-02-18,Western Sahara,ESH,0,0,0
ESH,2020-02-19,0,2020-02-19,Western Sahara,ESH,0,0,0
ESH,2020-02-20,0,2020-02-20,Western Sahara,ESH,0,0,0
ESH,2020-02-21,0,2020-02-21,Western Sahara,ESH,0,0,0
ESH,2020-02-22,0,2020-02-22,Western Sahara,ESH,0,0,0
ESH,2020-02-23,0,2020-02-23,Western Sahara,ESH,0,0,0
ESH,2020-02-24,0,2020-02-24,Western Sahara,ESH,0,0,0
ESH,2020-02-25,0,2020-02-25,Western Sahara,ESH,0,0,0
ESH,2020-02-26,0,2020-02-26,Western Sahara,ESH,0,0,0
ESH,2020-02-27,0,2020-02-27,Western Sahara,ESH,0,0,0
ESH,2020-02-28,0,2020-02-28,Western Sahara,ESH,0,0,0
ESH,2020-02-29,0,2020-02-29,Western Sahara,ESH,0,0,0
ESH,2020-03-01,0,2020-03-01,Western Sahara,ESH,0,0,0
ESH,2020-03-02,0,2020-03-02,Western Sahara,ESH,0,0,0
ESH,2020-03-03,0,2020-03-03,Western Sahara,ESH,0,0,0
ESH,2020-03-04,0,2020-03-04,Western Sahara,ESH,0,0,0
ESH,2020-03-05,0,2020-03-05,Western Sahara,ESH,0,0,0
ESH,2020-03-06,0,2020-03-06,Western Sahara,ESH,0,0,0
ESH,2020-03-07,0,2020-03-07,Western Sahara,ESH,0,0,0
ESH,2020-03-08,0,2020-03-08,Western Sahara,ESH,0,0,0
ESH,2020-03-09,0,2020-03-09,Western Sahara,ESH,0,0,0
ESH,2020-03-10,0,2020-03-10,Western Sahara,ESH,0,0,0
ESH,2020-03-11,0,2020-03-11,Western Sahara,ESH,0,0,0
ESH,2020-03-12,0,2020-03-12,Western Sahara,ESH,0,0,0
ESH,2020-03-13,0,2020-03-13,Western Sahara,ESH,0,0,0
ESH,2020-03-14,0,2020-03-14,Western Sahara,ESH,0,0,0
ESH,2020-03-15,0,2020-03-15,Western Sahara,ESH,0,0,0
ESH,2020-03-16,0,2020-03-16,Western Sahara,ESH,0,0,0
ESH,2020-03-17,0,2020-03-17,Western Sahara,ESH,0,0,0
ESH,2020-03-18,0,2020-03-18,Western Sahara,ESH,0,0,0
ESH,2020-03-19,0,2020-03-19,Western Sahara,ESH,0,0,0
ESH,2020-03-20,0,2020-03-20,Western Sahara,ESH,0,0,0
ESH,2020-03-21,0,2020-03-21,Western Sahara,ESH,0,0,0
ESH,2020-03-22,0,2020-03-22,Western Sahara,ESH,0,0,0
ESH,2020-03-23,0,2020-03-23,Western Sahara,ESH,0,0,0
ESH,2020-03-24,0,2020-03-24,Western Sahara,ESH,0,0,0
ESH,2020-03-25,0,2020-03-25,Western Sahara,ESH,0,0,0
ESH,2020-03-26,0,2020-03-26,Western Sahara,ESH,0,0,0
ESH,2020-03-27,0,2020-03-27,Western Sahara,ESH,0,0,0
ESH,2020-03-28,0,2020-03-28,Western Sahara,ESH,0,0,0
ESH,2020-03-29,0,2020-03-29,Western Sahara,ESH,0,0,0
ESH,2020-03-30,0.02,2020-03-30,Western Sahara,ESH,0,0,0.02
ESH,2020-03-31,0.07,2020-03-31,Western Sahara,ESH,0,0,0.09000000000000001
ESH,2020-04-01,0.18,2020-04-01,Western Sahara,ESH,0,0,0.27
ESH,2020-04-02,0.35,2020-04-02,Western Sahara,ESH,0,0,0.62
ESH,2020-04-03,0.53,2020-04-03,Western Sahara,ESH,0,0,1.15
ESH,2020-04-04,0.64,2020-04-04,Western Sahara,ESH,0,0,1.79
ESH,2020-04-05,0.66,2020-04-05,Western Sahara,ESH,4,4,2.45
ESH,2020-04-06,0.61,2020-04-06,Western Sahara,ESH,0,4,3.06
ESH,2020-04-07,0.51,2020-04-07,Western Sahara,ESH,0,4,3.57
ESH,2020-04-08,0.42,2020-04-08,Western Sahara,ESH,0,4,3.99
ESH,2020-04-09,0.35,2020-04-09,Western Sahara,ESH,0,4,4.34
ESH,2020-04-10,0.3,2020-04-10,Western Sahara,ESH,0,4,4.64
ESH,2020-04-11,0.28,2020-04-11,Western Sahara,ESH,0,4,4.92
ESH,2020-04-12,0.27,2020-04-12,Western Sahara,ESH,2,6,5.19
ESH,2020-04-13,0.27,2020-04-13,Western Sahara,ESH,0,6,5.46
ESH,2020-04-14,0.25,2020-04-14,Western Sahara,ESH,0,6,5.71
ESH,2020-04-15,0.2,2020-04-15,Western Sahara,ESH,0,6,5.91
ESH,2020-04-16,0.13,2020-04-16,Western Sahara,ESH,0,6,6.04
ESH,2020-04-17,0.07,2020-04-17,Western Sahara,ESH,0,6,6.11
ESH,2020-04-18,0.02,2020-04-18,Western Sahara,ESH,0,6,6.13
ESH,2020-04-19,0.01,2020-04-19,Western Sahara,ESH,0,6,6.14
ESH,2020-04-20,0,2020-04-20,Western Sahara,ESH,0,6,6.14
ESP,2020-01-22,0,2020-01-22,Spain,ESP,0,0,0
ESP,2020-01-23,0,2020-01-23,Spain,ESP,0,0,0
ESP,2020-01-24,0,2020-01-24,Spain,ESP,0,0,0
ESP,2020-01-25,0,2020-01-25,Spain,ESP,0,0,0
ESP,2020-01-26,0,2020-01-26,Spain,ESP,0,0,0
ESP,2020-01-27,0,2020-01-27,Spain,ESP,0,0,0
ESP,2020-01-28,0.02,2020-01-28,Spain,ESP,0,0,0.02
ESP,2020-01-29,0.05,2020-01-29,Spain,ESP,0,0,0.07
ESP,2020-01-30,0.11,2020-01-30,Spain,ESP,0,0,0.18
ESP,2020-01-31,0.17,2020-01-31,Spain,ESP,0,0,0.35000000000000003
ESP,2020-02-01,0.21,2020-02-01,Spain,ESP,1,1,0.56
ESP,2020-02-02,0.2,2020-02-02,Spain,ESP,0,1,0.76
ESP,2020-02-03,0.16,2020-02-03,Spain,ESP,0,1,0.92
ESP,2020-02-04,0.11,2020-02-04,Spain,ESP,0,1,1.03
ESP,2020-02-05,0.08,2020-02-05,Spain,ESP,0,1,1.11
ESP,2020-02-06,0.08,2020-02-06,Spain,ESP,0,1,1.19
ESP,2020-02-07,0.1,2020-02-07,Spain,ESP,0,1,1.29
ESP,2020-02-08,0.11,2020-02-08,Spain,ESP,0,1,1.4000000000000001
ESP,2020-02-09,0.1,2020-02-09,Spain,ESP,1,2,1.5
ESP,2020-02-10,0.07,2020-02-10,Spain,ESP,0,2,1.57
ESP,2020-02-11,0.04,2020-02-11,Spain,ESP,0,2,1.61
ESP,2020-02-12,0.01,2020-02-12,Spain,ESP,0,2,1.62
ESP,2020-02-13,0,2020-02-13,Spain,ESP,0,2,1.62
ESP,2020-02-14,0,2020-02-14,Spain,ESP,0,2,1.62
ESP,2020-02-15,0,2020-02-15,Spain,ESP,0,2,1.62
ESP,2020-02-16,0,2020-02-16,Spain,ESP,0,2,1.62
ESP,2020-02-17,0,2020-02-17,Spain,ESP,0,2,1.62
ESP,2020-02-18,0,2020-02-18,Spain,ESP,0,2,1.62
ESP,2020-02-19,0,2020-02-19,Spain,ESP,0,2,1.62
ESP,2020-02-20,0,2020-02-20,Spain,ESP,0,2,1.62
ESP,2020-02-21,0,2020-02-21,Spain,ESP,0,2,1.62
ESP,2020-02-22,0.04,2020-02-22,Spain,ESP,0,2,1.6600000000000001
ESP,2020-02-23,0.36,2020-02-23,Spain,ESP,0,2,2.02
ESP,2020-02-24,1.27,2020-02-24,Spain,ESP,0,2,3.29
ESP,2020-02-25,3.07,2020-02-25,Spain,ESP,4,6,6.36
ESP,2020-02-26,5.76,2020-02-26,Spain,ESP,7,13,12.12
ESP,2020-02-27,9.05,2020-02-27,Spain,ESP,2,15,21.17
ESP,2020-02-28,12.66,2020-02-28,Spain,ESP,17,32,33.83
ESP,2020-02-29,17.06,2020-02-29,Spain,ESP,13,45,50.89
ESP,2020-03-01,24,2020-03-01,Spain,ESP,39,84,74.89
ESP,2020-03-02,35.46,2020-03-02,Spain,ESP,36,120,110.35
ESP,2020-03-03,51.8,2020-03-03,Spain,ESP,45,165,162.15
ESP,2020-03-04,67.75,2020-03-04,Spain,ESP,57,222,229.9
ESP,2020-03-05,75.95,2020-03-05,Spain,ESP,37,259,305.85
ESP,2020-03-06,72.8,2020-03-06,Spain,ESP,141,400,378.65
ESP,2020-03-07,82.38,2020-03-07,Spain,ESP,100,500,461.03
ESP,2020-03-08,148.82,2020-03-08,Spain,ESP,173,673,609.85
ESP,2020-03-09,314.71,2020-03-09,Spain,ESP,400,1073,924.56
ESP,2020-03-10,575.66,2020-03-10,Spain,ESP,622,1695,1500.22
ESP,2020-03-11,862.47,2020-03-11,Spain,ESP,582,2277,2362.69
ESP,2020-03-12,1097.68,2020-03-12,Spain,ESP,0,2277,3460.37
ESP,2020-03-13,1243.47,2020-03-13,Spain,ESP,2955,5232,4703.84
ESP,2020-03-14,1367.57,2020-03-14,Spain,ESP,1159,6391,6071.41
ESP,2020-03-15,1568.3,2020-03-15,Spain,ESP,1407,7798,7639.71
ESP,2020-03-16,1920.06,2020-03-16,Spain,ESP,2144,9942,9559.77
ESP,2020-03-17,2365.92,2020-03-17,Spain,ESP,1806,11748,11925.69
ESP,2020-03-18,2774.42,2020-03-18,Spain,ESP,2162,13910,14700.11
ESP,2020-03-19,3026.26,2020-03-19,Spain,ESP,4053,17963,17726.37
ESP,2020-03-20,3187.38,2020-03-20,Spain,ESP,2447,20410,20913.75
ESP,2020-03-21,3524.5,2020-03-21,Spain,ESP,4964,25374,24438.25
ESP,2020-03-22,4318.06,2020-03-22,Spain,ESP,3394,28768,28756.31
ESP,2020-03-23,5623.06,2020-03-23,Spain,ESP,6368,35136,34379.37
ESP,2020-03-24,7026.74,2020-03-24,Spain,ESP,4749,39885,41406.11
ESP,2020-03-25,8013.28,2020-03-25,Spain,ESP,9630,49515,49419.39
ESP,2020-03-26,8211.77,2020-03-26,Spain,ESP,8271,57786,57631.16
ESP,2020-03-27,7849.2,2020-03-27,Spain,ESP,7933,65719,65480.36
ESP,2020-03-28,7417.8,2020-03-28,Spain,ESP,7516,73235,72898.16
ESP,2020-03-29,7367.86,2020-03-29,Spain,ESP,6875,80110,80266.02
ESP,2020-03-30,7716.79,2020-03-30,Spain,ESP,7846,87956,87982.81
ESP,2020-03-31,8113.66,2020-03-31,Spain,ESP,7967,95923,96096.47
ESP,2020-04-01,8190.36,2020-04-01,Spain,ESP,8195,104118,104286.83
ESP,2020-04-02,7793.48,2020-04-02,Spain,ESP,7947,112065,112080.31
ESP,2020-04-03,7118.5,2020-04-03,Spain,ESP,7134,119199,119198.81
ESP,2020-04-04,6418.62,2020-04-04,Spain,ESP,6969,126168,125617.43
ESP,2020-04-05,5892.42,2020-04-05,Spain,ESP,5478,131646,131509.85
ESP,2020-04-06,5565.67,2020-04-06,Spain,ESP,5029,136675,137075.52
ESP,2020-04-07,5404.51,2020-04-07,Spain,ESP,5267,141942,142480.03
ESP,2020-04-08,5362.97,2020-04-08,Spain,ESP,6278,148220,147843
ESP,2020-04-09,5320.98,2020-04-09,Spain,ESP,5002,153222,153163.98
ESP,2020-04-10,5109,2020-04-10,Spain,ESP,5051,158273,158272.98
ESP,2020-04-11,4572.25,2020-04-11,Spain,ESP,4754,163027,162845.23
ESP,2020-04-12,3821.78,2020-04-12,Spain,ESP,3804,166831,166667.01
ESP,2020-04-13,3307.37,2020-04-13,Spain,ESP,3268,170099,169974.38
ESP,2020-04-14,3513.3,2020-04-14,Spain,ESP,2442,172541,173487.68
ESP,2020-04-15,4563.33,2020-04-15,Spain,ESP,5103,177644,178051.01
ESP,2020-04-16,5698.14,2020-04-16,Spain,ESP,7304,184948,183749.15
ESP,2020-04-17,5924.78,2020-04-17,Spain,ESP,5891,190839,189673.93
ESP,2020-04-18,4619.11,2020-04-18,Spain,ESP,887,191726,194293.04
ESP,2020-04-19,2987.93,2020-04-19,Spain,ESP,6948,198674,197280.97
ESP,2020-04-20,3195.77,2020-04-20,Spain,ESP,1536,200210,200476.74
EST,2020-01-22,0,2020-01-22,Estonia,EST,0,0,0
EST,2020-01-23,0,2020-01-23,Estonia,EST,0,0,0
EST,2020-01-24,0,2020-01-24,Estonia,EST,0,0,0
EST,2020-01-25,0,2020-01-25,Estonia,EST,0,0,0
EST,2020-01-26,0,2020-01-26,Estonia,EST,0,0,0
EST,2020-01-27,0,2020-01-27,Estonia,EST,0,0,0
EST,2020-01-28,0,2020-01-28,Estonia,EST,0,0,0
EST,2020-01-29,0,2020-01-29,Estonia,EST,0,0,0
EST,2020-01-30,0,2020-01-30,Estonia,EST,0,0,0
EST,2020-01-31,0,2020-01-31,Estonia,EST,0,0,0
EST,2020-02-01,0,2020-02-01,Estonia,EST,0,0,0
EST,2020-02-02,0,2020-02-02,Estonia,EST,0,0,0
EST,2020-02-03,0,2020-02-03,Estonia,EST,0,0,0
EST,2020-02-04,0,2020-02-04,Estonia,EST,0,0,0
EST,2020-02-05,0,2020-02-05,Estonia,EST,0,0,0
EST,2020-02-06,0,2020-02-06,Estonia,EST,0,0,0
EST,2020-02-07,0,2020-02-07,Estonia,EST,0,0,0
EST,2020-02-08,0,2020-02-08,Estonia,EST,0,0,0
EST,2020-02-09,0,2020-02-09,Estonia,EST,0,0,0
EST,2020-02-10,0,2020-02-10,Estonia,EST,0,0,0
EST,2020-02-11,0,2020-02-11,Estonia,EST,0,0,0
EST,2020-02-12,0,2020-02-12,Estonia,EST,0,0,0
EST,2020-02-13,0,2020-02-13,Estonia,EST,0,0,0
EST,2020-02-14,0,2020-02-14,Estonia,EST,0,0,0
EST,2020-02-15,0,2020-02-15,Estonia,EST,0,0,0
EST,2020-02-16,0,2020-02-16,Estonia,EST,0,0,0
EST,2020-02-17,0,2020-02-17,Estonia,EST,0,0,0
EST,2020-02-18,0,2020-02-18,Estonia,EST,0,0,0
EST,2020-02-19,0,2020-02-19,Estonia,EST,0,0,0
EST,2020-02-20,0,2020-02-20,Estonia,EST,0,0,0
EST,2020-02-21,0.01,2020-02-21,Estonia,EST,0,0,0.01
EST,2020-02-22,0.03,2020-02-22,Estonia,EST,0,0,0.04
EST,2020-02-23,0.05,2020-02-23,Estonia,EST,0,0,0.09
EST,2020-02-24,0.06,2020-02-24,Estonia,EST,0,0,0.15
EST,2020-02-25,0.06,2020-02-25,Estonia,EST,0,0,0.21
EST,2020-02-26,0.06,2020-02-26,Estonia,EST,0,0,0.27
EST,2020-02-27,0.08,2020-02-27,Estonia,EST,1,1,0.35
EST,2020-02-28,0.15,2020-02-28,Estonia,EST,0,1,0.5
EST,2020-02-29,0.28,2020-02-29,Estonia,EST,0,1,0.78
EST,2020-03-01,0.44,2020-03-01,Estonia,EST,0,1,1.22
EST,2020-03-02,0.61,2020-03-02,Estonia,EST,0,1,1.83
EST,2020-03-03,0.76,2020-03-03,Estonia,EST,1,2,2.59
EST,2020-03-04,0.85,2020-03-04,Estonia,EST,0,2,3.44
EST,2020-03-05,0.86,2020-03-05,Estonia,EST,1,3,4.3
EST,2020-03-06,0.76,2020-03-06,Estonia,EST,7,10,5.06
EST,2020-03-07,0.72,2020-03-07,Estonia,EST,0,10,5.78
EST,2020-03-08,1.01,2020-03-08,Estonia,EST,0,10,6.79
EST,2020-03-09,1.96,2020-03-09,Estonia,EST,0,10,8.75
EST,2020-03-10,4.22,2020-03-10,Estonia,EST,2,12,12.969999999999999
EST,2020-03-11,8.94,2020-03-11,Estonia,EST,4,16,21.91
EST,2020-03-12,17.3,2020-03-12,Estonia,EST,0,16,39.21
EST,2020-03-13,29.15,2020-03-13,Estonia,EST,63,79,68.36
EST,2020-03-14,40.78,2020-03-14,Estonia,EST,36,115,109.14
EST,2020-03-15,47.44,2020-03-15,Estonia,EST,56,171,156.57999999999998
EST,2020-03-16,45.34,2020-03-16,Estonia,EST,34,205,201.92
EST,2020-03-17,36.01,2020-03-17,Estonia,EST,20,225,237.93
EST,2020-03-18,23.99,2020-03-18,Estonia,EST,33,258,261.92
EST,2020-03-19,13.79,2020-03-19,Estonia,EST,9,267,275.71
EST,2020-03-20,8.38,2020-03-20,Estonia,EST,16,283,284.09
EST,2020-03-21,9.06,2020-03-21,Estonia,EST,23,306,293.15
EST,2020-03-22,16.91,2020-03-22,Estonia,EST,20,326,310.06
EST,2020-03-23,31.13,2020-03-23,Estonia,EST,26,352,341.19
EST,2020-03-24,47.13,2020-03-24,Estonia,EST,17,369,388.32
EST,2020-03-25,59.44,2020-03-25,Estonia,EST,35,404,447.76
EST,2020-03-26,63.83,2020-03-26,Estonia,EST,134,538,511.59
EST,2020-03-27,61.14,2020-03-27,Estonia,EST,37,575,572.73
EST,2020-03-28,54.45,2020-03-28,Estonia,EST,70,645,627.18
EST,2020-03-29,46.88,2020-03-29,Estonia,EST,34,679,674.06
EST,2020-03-30,41.38,2020-03-30,Estonia,EST,36,715,715.44
